club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,involved_country
FC Arouca,Mauro Caballero,26.0,Centre-Forward,Coimbra,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
FC Arouca,Diogo Clemente,25.0,Left-Back,Caldas,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
FC Arouca,Frederick Takyi,21.0,Left-Back,Mirandela,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
FC Arouca,Tomás Fontes,18.0,Goalkeeper,Carregosense,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Arouca,Heliardo,29.0,attack,Varzim,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Arouca,Júnior Sena,30.0,Right Winger,Without Club,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Arouca,Baptiste Aloé,27.0,Centre-Back,Without Club,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Arouca,Lawrence Ofori,23.0,Central Midfield,FC Famalicão,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Arouca,Christian Vassilakis,20.0,Right Winger,RM Castilla,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Arouca,Leandro Silva,27.0,Central Midfield,AEL Limassol,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Mateo Cassierra,24.0,Centre-Forward,Sochi,€1.20m,out,Summer,1.2,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Tiago Esgaio,25.0,Right-Back,SC Braga,€300Th.,out,Summer,0.3,Liga Nos,2021,2021/2022,Portugal,Portugal
Belenenses SAD,Gonçalo Silva,30.0,Centre-Back,Radomiak,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Silvestre Varela,36.0,Left Winger,FC Porto B,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Guilherme Oliveira,26.0,Goalkeeper,Torreense,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Rúben Lima,31.0,Left-Back,FC Famalicão,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Bruno Ramires,27.0,Central Midfield,Bengaluru FC,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Stanislav Kritsyuk,30.0,Goalkeeper,Gil Vicente FC,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Dieguinho,29.0,Right Winger,Mafra,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Afonso Taira,29.0,Defensive Midfield,Casa Pia AC,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Robinho,23.0,Left Winger,Penafiel,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,André Moreira,25.0,Goalkeeper,Grasshoppers,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Kikas,22.0,Centre-Forward,Mafra,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Eduardo Kau,22.0,Centre-Back,B. SAD U23,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Edi Semedo,22.0,Centre-Forward,B. SAD U23,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Belenenses SAD,Miguel Cardoso,27.0,Right Winger,Dynamo Moscow,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Pedrinho,23.0,Right Winger,Shakhtar D.,€18.00m,out,Summer,18.0,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Luca Waldschmidt,25.0,Second Striker,VfL Wolfsburg,€12.00m,out,Summer,12.0,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Nuno Tavares,21.0,Left-Back,Arsenal,€8.00m,out,Summer,8.0,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Franco Cervi,27.0,Left Winger,Celta de Vigo,€4.00m,out,Summer,4.0,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Carlos Vinícius,26.0,Centre-Forward,PSV Eindhoven,Loan fee:€2.50m,out,Summer,2.5,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Caio Lucas,27.0,Left Midfield,Sharjah FC,€2.00m,out,Summer,2.0,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Filip Krovinovic,25.0,Attacking Midfield,Hajduk Split,€1.50m,out,Summer,1.5,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Alfa Semedo,23.0,Defensive Midfield,Vitória Guimarães SC,€1.50m,out,Summer,1.5,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Ilija Vukotic,22.0,Defensive Midfield,Boavista FC,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Pedro Pereira,23.0,Right Midfield,Monza,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Florentino,22.0,Defensive Midfield,Getafe,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Tomás Tavares,20.0,Right-Back,FC Basel,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Jota,22.0,Left Winger,Celtic,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Chiquinho,26.0,Attacking Midfield,SC Braga,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Portugal
SL Benfica,Gabriel Pires,28.0,Central Midfield,Al-Gharafa SC,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Nuno Santos,22.0,Attacking Midfield,FC Paços de Ferreira,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Tiago Dantas,20.0,Central Midfield,Tondela,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Andreas Samaris,32.0,Defensive Midfield,Without Club,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SL Benfica,Jardel,35.0,Centre-Back,Without Club,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Paulinho,24.0,Central Midfield,Al-Shabab,€1.00m,out,Summer,1.0,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Adil Rami,35.0,Centre-Back,Troyes,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Ricardo Mangas,23.0,Left-Back,G. Bordeaux,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Alberth Elis,25.0,Right Winger,G. Bordeaux,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Juninho,24.0,Second Striker,GD Chaves,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Diego Llorente,19.0,Right Winger,CP El Ejido,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Chidozie Awaziem,24.0,Centre-Back,Alanyaspor,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Brandon Ndezi,21.0,Central Midfield,Without Club,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Matheus Kayser,26.0,Goalkeeper,Guanabara City,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,João Barros,18.0,Centre-Back,Salgueiros,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Angel Gomes,20.0,Attacking Midfield,LOSC Lille,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Show,22.0,Defensive Midfield,LOSC Lille B,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Jorge Benguché,25.0,Centre-Forward,CD Olimpia,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Nuno Santos,22.0,Attacking Midfield,SL Benfica,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Alejandro Gómez,19.0,Centre-Back,Atlas U20,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Léo Jardim,26.0,Goalkeeper,LOSC Lille,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Chidozie Awaziem,24.0,Centre-Back,FC Porto,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Portugal
Boavista FC,Seba Pérez,28.0,Central Midfield,Boca Juniors,"End of loanAug 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Nathan,19.0,Right-Back,Vasco U20,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Boavista FC,Cristian Castro,20.0,Centre-Back,Nacional U20,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Ricardo Esgaio,28.0,Right-Back,Sporting CP,€5.50m,out,Summer,5.5,Liga Nos,2021,2021/2022,Portugal,Portugal
SC Braga,Samú Costa,20.0,Defensive Midfield,UD Almería,€5.25m,out,Summer,5.25,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Fransérgio,30.0,Central Midfield,G. Bordeaux,€4.50m,out,Summer,4.5,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Fábio Martins,28.0,Left Winger,Al-Wahda FC,€3.00m,out,Summer,3.0,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Luther Singh,24.0,Left Winger,FC Copenhagen,€1.41m,out,Summer,1.41,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Ricardo Ryller,27.0,Defensive Midfield,Al-Fayha,€650Th.,out,Summer,0.65,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,João Novais,28.0,Central Midfield,Alanyaspor,Loan fee:€250Th.,out,Summer,0.25,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Lucas Cunha,24.0,Centre-Back,Gil Vicente FC,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Murilo de Souza,26.0,Right Winger,Gil Vicente FC,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Xadas,23.0,Attacking Midfield,Marítimo,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Andrej Lukic,27.0,Centre-Back,Hrv Dragovoljac,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Rui Fonte,31.0,Centre-Forward,GD Estoril Praia,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Bruno Wilson,24.0,Centre-Back,FC Vizela,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Guilherme Schettine,25.0,Centre-Forward,FC Vizela,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Cristian Borja,28.0,Left-Back,Alanyaspor,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Caju,25.0,Left-Back,Aris Limassol,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Zé Carlos,22.0,Right-Back,Gil Vicente FC,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Tiago Esgaio,26.0,Right-Back,FC Arouca,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Pablo Santos,29.0,Centre-Back,Moreirense,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Nicolás Gaitán,33.0,Attacking Midfield,Without Club,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
SC Braga,Andraz Sporar,27.0,Centre-Forward,Sporting CP,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Portugal
SC Braga,Iuri Medeiros,26.0,Right Winger,1.FC Nuremberg,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Miguel Crespo,24.0,Central Midfield,Fenerbahce,€1.50m,out,Summer,1.5,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Cicero,24.0,Central Midfield,Torreense,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,João Diogo,33.0,Right-Back,Camacha,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Hugo Gomes,26.0,Centre-Back,Rio Ave FC,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Portugal
GD Estoril Praia,Hugo Basto,28.0,Centre-Back,Neftchi Baku,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Pedro Empis,24.0,defence,CyD Leonesa,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Harramiz,30.0,Right Winger,Neftchi Baku,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Zé Valente,27.0,Attacking Midfield,Penafiel,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Lucas Silva,24.0,Left-Back,Amora FC,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Murilo,25.0,Left Winger,Varzim,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Nuno Macedo,22.0,Goalkeeper,Penafiel,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Marcos Valente,27.0,Centre-Back,Trofense,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Elias Achouri,22.0,Right Winger,Trofense,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Simão Júnior,22.0,Centre-Back,Vilafranquense,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,João Carlos,26.0,Centre-Forward,Coimbra,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Lucho Vega,21.0,Attacking Midfield,Alcorcón,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Aziz,22.0,Centre-Forward,Vitória Guimarães SC,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,João Mendes,26.0,Central Midfield,Tondela,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,Lazare Amani,23.0,Central Midfield,RSC Charleroi,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
GD Estoril Praia,André Vidigal,22.0,Left Winger,Fortuna Sittard,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Manuel Ugarte,20.0,Defensive Midfield,Sporting CP,€6.50m,out,Summer,6.5,Liga Nos,2021,2021/2022,Portugal,Portugal
FC Famalicão,Anderson Silva,23.0,Centre-Forward,BJ Guoan,€2.00m,out,Summer,2.0,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Gustavo Assunção,21.0,Defensive Midfield,Galatasaray,Loan fee:€100Th.,out,Summer,0.1,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Gabriel Souza,24.0,Goalkeeper,Sanjoanense,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Vaná Alves,30.0,Goalkeeper,Aris Limassol,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Alexandre Guedes,27.0,Centre-Forward,Rakow,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Andrija Lukovic,26.0,Central Midfield,Belenenses SAD,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Patrick William,24.0,Centre-Back,GD Estoril Praia,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Diogo Queirós,22.0,Centre-Back,Real Valladolid,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,João Neto,18.0,Central Midfield,Benfica B,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Calvin Verdonk,24.0,Left-Back,NEC Nijmegen,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Rubén del Campo,21.0,Centre-Forward,UD Melilla,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Dani Morer,23.0,Right-Back,FC Andorra,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Bruno Alves,39.0,Centre-Back,Without Club,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Carlos Valenzuela,24.0,Left Winger,Barracas C.,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Jhonata Robert,21.0,Right Winger,Grêmio B,"End of loanJun 3, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Srdjan Babic,25.0,Centre-Back,Red Star,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Bruno Jordão,22.0,Central Midfield,Wolves,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Leonardo Campana,20.0,Centre-Forward,Wolves,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Joaquín Pereyra,22.0,Central Midfield,Rosario Central,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Gil Dias,24.0,Left Midfield,Monaco,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Edwin Herrera,22.0,Left-Back,Indep. Santa Fe,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Rúben Vinagre,22.0,Left-Back,Wolves,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Bozhidar Kraev,24.0,Attacking Midfield,FC Midtjylland,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
FC Famalicão,Heriberto Tavares,24.0,Right Winger,Stade Brestois,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Stanislav Kritsyuk,30.0,Goalkeeper,Zenit S-Pb,€2.00m,out,Summer,2.0,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Quentin Beunardeau,27.0,Goalkeeper,Leixões,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Edwin Banguera,24.0,Left-Back,Felgueiras,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Lourency,25.0,Right Winger,Göztepe,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Denis,34.0,Goalkeeper,Aris Saloniki,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Ygor Nogueira,26.0,Centre-Back,Mazatlán FC,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Rodrigão,25.0,Centre-Back,Sochi,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Claude Gonçalves,27.0,Defensive Midfield,Ludogorets,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Alaa Abbas,28.0,Centre-Forward,Al-Quwa Al-Jaw.,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Paulinho,30.0,Right-Back,Moreirense,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Manuel Lopes,21.0,Centre-Back,Felgueiras,loan transfer,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Juan Villa,21.0,Attacking Midfield,Without Club,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Yves Baraye,29.0,Right Winger,Without Club,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Souleymane Aw,22.0,Left-Back,Without Club,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Vitor Carvalho,24.0,Defensive Midfield,Coritiba FC,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Pedro Marques,23.0,Centre-Forward,Sporting CP,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Portugal
Gil Vicente FC,Lucas Mineiro,25.0,Defensive Midfield,Chapecoense,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Gil Vicente FC,Joel Pereira,24.0,Right-Back,Omonia Nikosia,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Amir Abedzadeh,28.0,Goalkeeper,Ponferradina,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Dejan Kerkez,25.0,Centre-Back,Napredak,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Marcelo Hermes,26.0,Left-Back,Ponte Preta,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Rodrigo Pinho,30.0,Centre-Forward,SL Benfica,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Renê Santos,29.0,Centre-Back,Al-Raed,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Andreas Karo,24.0,Centre-Back,APOEL Nicosia,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Jorge Correa,28.0,Left Winger,Neftchi Baku,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Marcelinho,25.0,Left Winger,Londrina-PR,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Francois-Xavier Fumu Tamuzo,26.0,Right Winger,Stade Lavallois,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Lucas Áfrico,26.0,Centre-Back,GD Estoril Praia,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Franck Bambock,26.0,Defensive Midfield,Grenoble,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Jean Irmer,26.0,Defensive Midfield,Gil Vicente FC,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Charles,27.0,Goalkeeper,FC Vizela,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Caio Secco,30.0,Goalkeeper,Penafiel,?,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Filipe Cardoso,27.0,Defensive Midfield,Marítimo B,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Milson,21.0,Left Winger,Marítimo B,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Faiq Bolkiah,23.0,Left Winger,Marítimo B,-,out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Sassá,27.0,Centre-Forward,Cruzeiro,"End of loanOct 1, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
CS Marítimo,Rafik Guitane,22.0,Attacking Midfield,Stade Rennais,"End of loanJun 30, 2021",out,Summer,,Liga Nos,2021,2021/2022,Portugal,Others
Moreirense FC,Malik Abubakari,21.0,Centre-Forward,Malmö FF,€700Th.,out,Summer,0.7,Liga Nos,2021,2021/2022,Portugal,Others
Moreirense FC,Alex Soares,30.0,Central Midfield,Volos NPS,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Moreirense FC,Pedro Nuno,26.0,Left Winger,Belenenses SAD,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
Moreirense FC,Iddriss Mohammed,20.0,Central Midfield,Felgueiras,free transfer,out,Summer,0.0,Liga Nos,2021,2021/2022,Portugal,Others
