"room_id","survey_id","host_id","room_type","country","city","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","bathrooms","price","minstay","name","last_modified","latitude","longitude","location"
13698941,1476,46691672,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",12,5,4,1,NA,148,NA,"★Cosy Duplex apartment near City Center * Museums★","2017-07-22 22:15:52.856266",52.365346,4.872835,"0101000020E610000076374F75C87D1340BADC60A8C32E4A40"
8363948,1476,3153331,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",4,4.5,2,1,NA,131,NA,"Bright luminous Amsterdam loft","2017-07-22 19:57:02.174535",52.373835,4.857649,"0101000020E6100000D6C9198A3B6E1340D28C45D3D92F4A40"
1182656,1476,6469558,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",89,5,2,1,NA,130,NA,"Quiet room in centre-east w/balcony","2017-07-22 20:06:25.198780",52.35947,4.912186,"0101000020E6100000EA79371614A6134052F2EA1C032E4A40"
17921542,1476,85055085,"Entire home/apt",NA,"Amsterdam",NA,"Buitenveldert / Zuidas",11,5,3,2,NA,156,NA,"Central @ Zuidas, modern 2 bedroom apartment","2017-07-23 00:34:31.952938",52.333354,4.873719,"0101000020E610000047938B31B07E1340D2FE0758AB2A4A40"
18263868,1476,126245396,"Private room",NA,"Amsterdam",NA,"Centrum West",11,5,2,0,NA,216,NA,"Luxury suite (Love Suite) in 'the nine streets'","2017-07-22 16:38:28.154165",52.370109,4.88514,"0101000020E61000009886E123628A1340467A51BB5F2F4A40"
3602487,1476,18150623,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",21,4.5,3,2,NA,180,NA,"Canal apartment on a prime spot","2017-07-22 22:31:29.951252",52.368188,4.883898,"0101000020E6100000CEFFAB8E1C891340CC63CDC8202F4A40"
7448305,1476,39009584,"Entire home/apt",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",16,5,7,3,NA,342,NA,"LaCorteScontaB&B AmsterdamHouseboat","2017-07-23 05:54:18.740357",52.363229,4.985532,"0101000020E610000059A5F44C2FF11340B9FAB1497E2E4A40"
1366080,1476,7414191,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",13,4.5,2,2,NA,114,NA,"Large (120 m) family house","2017-07-22 18:37:54.052963",52.341553,4.902515,"0101000020E6100000079964E42C9C1340E36C3A02B82B4A40"
7198483,1476,19695891,"Entire home/apt",NA,"Amsterdam",NA,"Bos en Lommer",8,4.5,3,1,NA,118,NA,"Entire apartment with large & quiet garden","2017-07-22 18:03:44.589446",52.37614,4.850475,"0101000020E61000002D431CEBE2661340D55B035B25304A40"
17427136,1476,95384914,"Private room",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",10,5,2,1,NA,134,NA,"Bohemian style suite in trendy De Pijp area","2017-07-22 16:33:22.376883",52.355239,4.901225,"0101000020E6100000B459F5B9DA9A1340C2A1B778782D4A40"
10242154,1476,7002898,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",15,4,4,1,NA,94,NA,"Clean & Basic APT in Buzzing East","2017-07-22 17:26:06.261363",52.370625,4.928941,"0101000020E610000076A73B4F3CB713403D0AD7A3702F4A40"
8363066,1476,44078992,"Entire home/apt",NA,"Amsterdam",NA,"Bos en Lommer",9,5,2,1,NA,114,NA,"Brand new apartment close to centre","2017-07-22 18:00:06.491285",52.374948,4.860719,"0101000020E6100000EC2E505260711340AED9CA4BFE2F4A40"
14495988,1476,12471460,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",5,4.5,4,2,NA,234,NA,"Attractive, bright loft apartment with terrace","2017-07-23 03:02:23.500403",52.374741,4.873596,"0101000020E610000069AA27F38F7E134034BC5983F72F4A40"
12794193,1476,1573276,"Entire home/apt",NA,"Amsterdam",NA,"Watergraafsmeer",9,4.5,2,1,NA,96,NA,"Nice appartement for two","2017-07-22 17:36:09.908408",52.35459,4.940916,"0101000020E6100000EE21E17B7FC313408CBE8234632D4A40"
7382264,1476,11225917,"Private room",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",172,5,2,1,NA,43,NA,"Room in Amsterdam IJburg 2 floor.","2017-07-22 16:05:39.416355",52.354628,4.997272,"0101000020E6100000B5DD04DF34FD1340791F4773642D4A40"
201322,1476,542540,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",42,4.5,3,1,NA,96,NA,"TOP-LOCATION with PRIVATE ROOF-TERRACE in centre.","2017-07-22 17:26:58.861329",52.371841,4.881708,"0101000020E61000007C7C4276DE861340EE27637C982F4A40"
7042314,1476,4512036,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",6,4.5,2,1,NA,108,NA,"Spacious & quiet apartment De Pijp","2017-07-22 17:58:29.088151",52.356483,4.894166,"0101000020E6100000D2C77C40A09313403C4A253CA12D4A40"
19504592,1476,124609481,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",0,0,4,2,NA,258,NA,"Beautiful spacious apartment in the city center","2017-07-23 02:59:46.465335",52.364665,4.899458,"0101000020E6100000958098840B991340787FBC57AD2E4A40"
13912800,1476,82468936,"Entire home/apt",NA,"Amsterdam",NA,"Buitenveldert / Zuidas",8,5,4,3,NA,204,NA,"Comfortable house next to Amsterdam forest | 3BD","2017-07-23 02:51:25.153728",52.325759,4.863611,"0101000020E610000009DD25715674134057B08D78B2294A40"
14276203,1476,6361107,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",2,0,2,1,NA,114,NA,"Romantic fun apartment for dreamers","2017-07-22 17:51:44.068795",52.364267,4.935193,"0101000020E6100000E2CAD93BA3BD13408A01124DA02E4A40"
8699686,1476,38595705,"Entire home/apt",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",19,5,4,2,NA,180,NA,"Big appartment at with water view","2017-07-22 22:17:19.223763",52.363179,4.982153,"0101000020E610000054AC1A84B9ED134008CC43A67C2E4A40"
7655289,1476,2954547,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",39,5,4,2,NA,228,NA,"Amazing, warm, light apartment :)","2017-07-23 03:05:12.930876",52.375466,4.87207,"0101000020E6100000774A07EBFF7C1340466117450F304A40"
8421659,1476,10869261,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",17,5,4,2,NA,240,NA,"Stylish apartment with canal view!","2017-07-23 03:01:15.738355",52.385412,4.887868,"0101000020E6100000E3A8DC442D8D134034BE2F2E55314A40"
304644,1476,1401348,"Private room",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",178,4.5,3,1,NA,96,NA,"Free bike, friendly family,Love food","2017-07-22 16:19:54.199438",52.345457,4.908463,"0101000020E61000001381EA1F44A213404F965AEF372C4A40"
14018246,1476,22294247,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",0,0,2,2,NA,119,NA,"Beautiful centrally located appartment","2017-07-22 17:55:05.914724",52.35697,4.907876,"0101000020E61000000E4B033FAAA1134099D36531B12D4A40"
19960152,1476,7594884,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",0,0,4,2,NA,141,NA,"Large two bedroom/floor apartment","2017-07-22 20:06:13.139912",52.354055,4.924621,"0101000020E61000007EC7F0D8CFB213401EFE9AAC512D4A40"
18866831,1476,125034572,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",0,0,2,1,NA,216,NA,"Private apartment in Amsterdam heart","2017-07-23 03:02:59.937348",52.376389,4.888712,"0101000020E61000004240BE840A8E13407EC9C6832D304A40"
11945781,1476,63735852,"Entire home/apt",NA,"Amsterdam",NA,"Osdorp",0,0,5,3,NA,123,NA,"Light and spacious house with 3 bedrooms.","2017-07-22 19:47:05.174820",52.35974,4.795651,"0101000020E6100000691EC022BF2E13401288D7F50B2E4A40"
3159928,1476,2405326,"Entire home/apt",NA,"Amsterdam",NA,"Bos en Lommer",12,4.5,2,1,NA,114,NA,"Comfortable and bright apartment!!","2017-07-22 18:04:20.151470",52.379525,4.849927,"0101000020E610000017F3734353661340D881734694304A40"
12992692,1476,27727126,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",8,4.5,2,1,NA,138,NA,"Nice spacious apartment near the famous Vondelpark","2017-07-22 20:29:03.882548",52.36133,4.855153,"0101000020E61000001E4E603AAD6B13402788BA0F402E4A40"
17309187,1476,33183282,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",4,5,2,1,NA,72,NA,"Beautiful Top-Level Loft in Historical Centre","2017-07-22 17:24:37.542131",52.367037,4.881359,"0101000020E61000001C2444F98286134003B68311FB2E4A40"
12912150,1476,68348715,"Private room",NA,"Amsterdam",NA,"Centrum West",1,0,4,1,NA,240,NA,"Room in city centre near Nieuwmarkt","2017-07-22 16:38:39.872218",52.372168,4.899789,"0101000020E6100000C233A14962991340124F7633A32F4A40"
14274504,1476,82297492,"Private room",NA,"Amsterdam",NA,"Centrum West",49,5,3,0,NA,96,NA,"Artist's Studio❤️Jordaan/Canals/CityCenter PRIVATE","2017-07-22 16:16:03.344049",52.368744,4.881836,"0101000020E6100000E8BD310400871340514CDE00332F4A40"
12097695,1476,13451964,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",9,4.5,2,0,NA,95,NA,"Studio in Amsterdam West","2017-07-22 17:26:55.150100",52.379135,4.877006,"0101000020E6100000469561DC0D8213406DE2E47E87304A40"
19329206,1476,135391400,"Entire home/apt",NA,"Amsterdam",NA,"Bos en Lommer",0,0,4,2,NA,167,NA,"Bright and light appartment typical Amsterdam","2017-07-22 22:59:37.347338",52.378312,4.848647,"0101000020E6100000E0641BB80365134099D711876C304A40"
19166669,1476,39110511,"Private room",NA,"Amsterdam",NA,"Centrum Oost",6,4.5,2,0,NA,102,NA,"Private luxury studio with jacuzzi @ Leidseplein","2017-07-22 16:13:30.714359",52.365601,4.885848,"0101000020E610000075E8F4BC1B8B134044317903CC2E4A40"
7614586,1476,10969514,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",35,5,4,3,NA,300,NA,"Luxury family house with rooftop!","2017-07-23 03:50:50.184633",52.352125,4.852623,"0101000020E61000000745F30016691340508D976E122D4A40"
205759,1476,1011967,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",2,0,2,1,NA,118,NA,"Central yet quiet studio apartment","2017-07-22 18:08:29.637617",52.368892,4.864288,"0101000020E61000000E4DD9E907751340C6E061DA372F4A40"
3744484,1476,19094914,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",63,5,2,1,NA,114,NA,"Hip, comfortable apartment","2017-07-22 18:00:11.299089",52.366761,4.865241,"0101000020E610000023A298BC0176134060394206F22E4A40"
15555147,1476,99604629,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",15,5,4,5,NA,480,NA,"Amazing and unique houseboat at premium location!","2017-07-23 05:54:07.148016",52.369636,4.91157,"0101000020E6100000130F289B72A513404EB6813B502F4A40"
19636065,1476,138174388,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",0,0,4,2,NA,186,NA,"Cozy Apartment Close to city centre","2017-07-23 02:35:57.204546",52.379639,4.868713,"0101000020E6100000B07092E68F791340A0A4C00298304A40"
10625164,1476,432679,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",11,5,4,2,NA,300,NA,"140m2 luxury apt. kids-proof!","2017-07-23 04:34:45.391491",52.345818,4.897878,"0101000020E61000000A3197546D9713401F2FA4C3432C4A40"
6913671,1476,36231152,"Entire home/apt",NA,"Amsterdam",NA,"Geuzenveld / Slotermeer",0,0,2,2,NA,1079,NA,"Woning te huur voor 6 maanden!","2017-07-23 06:22:07.160469",52.372304,4.819736,"0101000020E6100000596ABDDF68471340C21550A8A72F4A40"
15749249,1476,7839736,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",3,5,4,2,NA,312,NA,"Beautiful, spacious and light apartment.","2017-07-23 06:02:37.957856",52.353265,4.90325,"0101000020E6100000B0726891ED9C134025E99AC9372D4A40"
12816589,1476,12856622,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",12,4.5,4,3,NA,186,NA,"Jordaan Residence","2017-07-23 02:38:50.811257",52.370235,4.879738,"0101000020E61000009C31CC09DA841340D36A48DC632F4A40"
11477574,1476,6880564,"Entire home/apt",NA,"Amsterdam",NA,"Buitenveldert / Zuidas",21,5,2,1,NA,119,NA,"Cosy Newly Furnished Apartment incl 2 bikes!","2017-07-22 18:39:51.389646",52.326453,4.877885,"0101000020E610000089981249F48213402E573F36C9294A40"
12262583,1476,66022407,"Private room",NA,"Amsterdam",NA,"Westerpark",0,0,2,1,NA,82,NA,"Magnificent panoramic city view","2017-07-22 16:08:43.057214",52.377766,4.874249,"0101000020E6100000293E3E213B7F134037C5E3A25A304A40"
7812608,1476,41130076,"Private room",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",90,5,4,0,NA,168,NA,"Villa de Pijp","2017-07-22 16:34:54.670409",52.351673,4.903443,"0101000020E610000055336B29209D13406FF1F09E032D4A40"
13834416,1476,81494280,"Entire home/apt",NA,"Amsterdam",NA,"Slotervaart",8,5,5,4,NA,180,NA,"Large house - 4 bedrooms and garden in Amsterdam","2017-07-22 23:49:06.800434",52.360993,4.824785,"0101000020E6100000EAEC6470944C1340DF8AC404352E4A40"
3154634,1476,15042942,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",3,4.5,2,1,NA,144,NA,"A'dam east-center with canalview!","2017-07-22 20:01:45.655990",52.372519,4.922091,"0101000020E610000066BE839F38B01340BE11DDB3AE2F4A40"
12141525,1476,3335546,"Private room",NA,"Amsterdam",NA,"Noord West",51,5,2,1,NA,84,NA,"Shroom Room - FireJuice Amsterdam","2017-07-22 16:13:04.037048",52.424255,4.891527,"0101000020E610000004013274EC9013400E15E3FC4D364A40"
2536909,1476,11798018,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",21,5,2,1,NA,138,NA,"Licht appartement in Amsterdam Zuid","2017-07-22 20:51:40.643313",52.348664,4.847041,"0101000020E61000000B7C45B75E63134072A59E05A12C4A40"
19632711,1476,6811085,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",0,0,2,1,NA,60,NA,"Light & cosy apartment near city center","2017-07-22 17:24:24.215965",52.343229,4.903116,"0101000020E610000033FAD170CA9C1340F70489EDEE2B4A40"
1603630,1476,8544609,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",14,5,2,1,NA,240,NA,"Homesweethomeamsterdam R&C","2017-07-23 03:01:24.485703",52.379288,4.887688,"0101000020E6100000E3344415FE8C1340F4E159828C304A40"
18939646,1476,4214304,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",0,0,4,3,NA,186,NA,"Perfect fam. house in A'dam West. All you want!","2017-07-23 02:37:02.619448",52.368317,4.865397,"0101000020E6100000DE3994A12A761340C9C7EE02252F4A40"
17809110,1476,121718893,"Private room",NA,"Amsterdam",NA,"Noord Oost",3,3.5,2,1,NA,101,NA,"Light apartment with spacious room in Adam-N!","2017-07-22 16:41:04.335537",52.391471,4.954711,"0101000020E61000009C86A8C29FD113408D2AC3B81B324A40"
15637415,1476,24967625,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",64,5,4,1,NA,210,NA,"Nice,clean apartment between vondelpark and museum","2017-07-23 02:58:59.063572",52.357842,4.876317,"0101000020E610000020B75F3E598113404F9143C4CD2D4A40"
19859120,1476,140442021,"Entire home/apt",NA,"Amsterdam",NA,"Bijlmer Oost",0,0,5,0,NA,118,NA,"Free parking, big space!","2017-07-22 18:38:53.405524",52.324877,4.960287,"0101000020E61000008718AF7955D713407E1CCD9195294A40"
13183417,1476,2324005,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",2,0,4,3,NA,168,NA,"Spacious apartment on walking distance to centre!","2017-07-22 22:31:56.182229",52.36326,4.866071,"0101000020E61000005A0EF450DB761340F4F8BD4D7F2E4A40"
9956102,1476,51161831,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",5,5,4,2,NA,203,NA,"Large house in de Pijp/center of Amtserdam","2017-07-23 02:38:58.131106",52.357311,4.899508,"0101000020E610000023F609A01899134023C0E95DBC2D4A40"
19014099,1476,3226996,"Private room",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",0,0,2,1,NA,101,NA,"Apartment next to Vondelpark","2017-07-22 16:17:47.643509",52.350759,4.849654,"0101000020E61000008FA9BBB20B6613408AE3C0ABE52C4A40"
16330066,1476,37048207,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",4,4.5,2,2,NA,179,NA,"Luxury spacious apartment Jordaan, city centre","2017-07-22 22:28:38.649776",52.379561,4.881067,"0101000020E6100000DE567A6D3686134025EB707495304A40"
8416232,1476,29036896,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",4,5,2,1,NA,156,NA,"Authentic and spacious Appartment","2017-07-22 22:32:43.067723",52.357324,4.909438,"0101000020E610000066F50EB743A31340B709F7CABC2D4A40"
14243074,1476,48703385,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",2,0,3,1,NA,330,NA,"Keizersgracht Canal House Residence","2017-07-23 05:58:32.445481",52.366548,4.885491,"0101000020E6100000FE9B1727BE8A134005357C0BEB2E4A40"
16586854,1476,109367798,"Private room",NA,"Amsterdam",NA,"Geuzenveld / Slotermeer",25,4.5,8,3,NA,71,NA,"Amsterdamos","2017-07-22 16:08:27.426399",52.381556,4.803568,"0101000020E6100000D272A087DA361340DACBB6D3D6304A40"
14271251,1476,8780140,"Entire home/apt",NA,"Amsterdam",NA,"Noord West",20,5,2,1,NA,96,NA,"Authentic Dutch dijk house!","2017-07-22 17:25:14.712674",52.415155,4.894434,"0101000020E6100000CCB8A981E6931340ACE28DCC23354A40"
17856456,1476,122186066,"Entire home/apt",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",4,3.5,4,2,NA,131,NA,"Nice open space modern apartment. Near Adam beach","2017-07-22 20:52:06.254284",52.351907,5.006358,"0101000020E6100000994528B682061440E21DE0490B2D4A40"
3145732,1476,15553619,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",37,4.5,2,1,NA,144,NA,"Charming apartment canal district!","2017-07-22 19:58:07.323554",52.365188,4.906282,"0101000020E61000005BD07B6308A013402272FA7ABE2E4A40"
2465274,1476,6498688,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",2,0,6,3,NA,330,NA,"Beautiful house with garden","2017-07-23 06:00:07.033793",52.356474,4.898865,"0101000020E61000007F130A1170981340E9EFA5F0A02D4A40"
15995009,1476,51243054,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",0,0,2,0,NA,96,NA,"Cosy Studio in the Pijp","2017-07-22 17:29:01.290187",52.356417,4.892738,"0101000020E6100000F69507E929921340855E7F129F2D4A40"
18118757,1476,2517962,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",4,5,2,1,NA,222,NA,"Design apartment in city Centre","2017-07-23 02:58:53.297917",52.370889,4.911249,"0101000020E6100000020D36751EA513401BB96E4A792F4A40"
18098994,1476,10989687,"Private room",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",0,0,2,1,NA,117,NA,"Cute bedroom in the East of Amsterdam","2017-07-22 16:27:47.930856",52.363259,4.939503,"0101000020E6100000BEF90D130DC21340247D5A457F2E4A40"
14318999,1476,87575527,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",7,4,4,1,NA,144,NA,"Lovely apartment near Westerpark in 'West'","2017-07-22 20:03:15.052864",52.381043,4.86987,"0101000020E610000009168733BF7A134053AF5B04C6304A40"
19966557,1476,97819610,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",0,0,2,1,NA,108,NA,"Sunny apartment in Amsterdam East","2017-07-22 17:49:20.492790",52.363592,4.939237,"0101000020E6100000CAC51858C7C113402A8BC22E8A2E4A40"
19694775,1476,136555204,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",0,0,3,1,NA,168,NA,"Canal house Amsterdam Center","2017-07-22 22:26:05.527788",52.366853,4.87973,"0101000020E6100000863DEDF0D784134041B8020AF52E4A40"
1387051,1476,2890097,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",42,4.5,4,2,NA,262,NA,"Sweet Appartement in heart of A'dam","2017-07-23 03:17:48.452965",52.356803,4.888941,"0101000020E61000004D4BAC8C468E1340AE0E80B8AB2D4A40"
14890089,1476,24148108,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",5,5,2,1,NA,216,NA,"Bright apartment in central Amsterdam, De Pijp.","2017-07-23 03:15:37.667996",52.35786,4.895031,"0101000020E6100000ED9FA70183941340F645425BCE2D4A40"
14584787,1476,90413512,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",30,4.5,4,2,NA,161,NA,"Nice apartment in Amsterdam Oost near park","2017-07-22 22:23:58.040298",52.362542,4.944961,"0101000020E610000059FB3BDBA3C7134095B6B8C6672E4A40"
6395477,1476,33346622,"Private room",NA,"Amsterdam",NA,"Bijlmer Centrum",19,4.5,2,1,NA,108,NA,"Comfortable stay in Ams-Southeast","2017-07-22 16:27:46.475223",52.318638,4.953951,"0101000020E61000002CF2EB87D8D01340A5A14621C9284A40"
10322779,1476,20829073,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",5,5,3,1,NA,108,NA,"Amsterdam apartment with roof terrace","2017-07-22 17:55:32.383223",52.364483,4.934904,"0101000020E61000002D99637957BD134057790261A72E4A40"
13488721,1476,7286159,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",7,4.5,2,1,NA,132,NA,"Very Central, Charming, Modern, Renovated Flat!","2017-07-22 20:09:02.926822",52.352658,4.88532,"0101000020E610000098FA7953918A13401D56B8E5232D4A40"
13179198,1476,13164066,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",19,5,2,1,NA,143,NA,"Unieke woning nabij City Center!","2017-07-22 20:05:37.099718",52.370046,4.865917,"0101000020E6100000A43330F2B27613400002D6AA5D2F4A40"
19462712,1476,3713043,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",0,0,2,0,NA,155,NA,"Comfortable Central Studio","2017-07-22 22:16:10.676276",52.372399,4.934069,"0101000020E610000067D47C957CBC134014083BC5AA2F4A40"
13919400,1476,18089615,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",3,5,4,3,NA,264,NA,"Bright and spacious family style appartment!","2017-07-23 03:25:30.944412",52.358609,4.859376,"0101000020E610000083DE1B4300701340908653E6E62D4A40"
8177992,1476,20577965,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",6,5,3,1,NA,12,NA,"SORRY, NO TOURISTS ALLOWED - Kattenoppas gezocht","2017-07-22 17:24:22.524317",52.372744,4.941616,"0101000020E6100000B48F15FC36C41340DEE34C13B62F4A40"
19167099,1476,84453740,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",4,5,2,1,NA,95,NA,"Terrific cozy apartment","2017-07-22 17:25:14.737111",52.342599,4.900998,"0101000020E6100000AF0B3F389F9A13403752B648DA2B4A40"
